19.06.2023. 00:20:34|INFO |WebSocketMessageBrokerStats|WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 4, active threads = 1, queued tasks = 0, completed tasks = 6]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642) [?:?]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at java.lang.Thread.run(Thread.java:1589) [?:?]
Caused by: java.lang.NullPointerException: Cannot invoke "com.example.demo.service.MessageService.sendMessage(String)" because "this.messageService" is null
	at com.example.demo.security.LogEventListener.append(LogEventListener.java:61) ~[classes/:?]
	at org.apache.logging.log4j.core.config.AppenderControl.tryCallAppender(AppenderControl.java:156) ~[log4j-core-2.13.3.jar:2.13.3]
	... 30 more
19.06.2023. 08:32:19|ERROR|Http11NioProtocol   |Error reading request, ignored
| org.apache.logging.log4j.core.appender.AppenderLoggingException: An exception occurred processing Appender LogEventListener
	at org.apache.logging.log4j.core.appender.DefaultErrorHandler.error(DefaultErrorHandler.java:93) ~[log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.handleAppenderError(AppenderControl.java:165) ~[log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.tryCallAppender(AppenderControl.java:158) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.callAppender0(AppenderControl.java:129) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.callAppenderPreventRecursion(AppenderControl.java:120) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.callAppender(AppenderControl.java:84) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.LoggerConfig.callAppenders(LoggerConfig.java:543) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.LoggerConfig.processLogEvent(LoggerConfig.java:502) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.LoggerConfig.log(LoggerConfig.java:485) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.LoggerConfig.log(LoggerConfig.java:412) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AwaitCompletionReliabilityStrategy.log(AwaitCompletionReliabilityStrategy.java:63) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.Logger.logMessage(Logger.java:153) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.slf4j.Log4jLogger.log(Log4jLogger.java:376) [log4j-slf4j-impl-2.13.3.jar:2.13.3]
	at org.slf4j.bridge.SLF4JBridgeHandler.callLocationAwareLogger(SLF4JBridgeHandler.java:221) [jul-to-slf4j-1.7.30.jar:1.7.30]
	at org.slf4j.bridge.SLF4JBridgeHandler.publish(SLF4JBridgeHandler.java:303) [jul-to-slf4j-1.7.30.jar:1.7.30]
	at java.util.logging.Logger.log(Logger.java:983) [?:?]
	at java.util.logging.Logger.doLog(Logger.java:1010) [?:?]
	at java.util.logging.Logger.logp(Logger.java:1287) [?:?]
	at org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:175) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.juli.logging.DirectJDKLog.error(DirectJDKLog.java:141) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:400) ~[tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65) ~[tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:893) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1707) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642) [?:?]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at java.lang.Thread.run(Thread.java:1589) [?:?]
Caused by: java.lang.NullPointerException: Cannot invoke "com.example.demo.service.MessageService.sendMessage(String)" because "this.messageService" is null
	at com.example.demo.security.LogEventListener.append(LogEventListener.java:61) ~[classes/:?]
	at org.apache.logging.log4j.core.config.AppenderControl.tryCallAppender(AppenderControl.java:156) ~[log4j-core-2.13.3.jar:2.13.3]
	... 26 more
19.06.2023. 08:32:19|ERROR|NioEndpoint         |Error running socket processor
| org.apache.logging.log4j.core.appender.AppenderLoggingException: An exception occurred processing Appender LogEventListener
	at org.apache.logging.log4j.core.appender.DefaultErrorHandler.error(DefaultErrorHandler.java:93) ~[log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.handleAppenderError(AppenderControl.java:165) ~[log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.tryCallAppender(AppenderControl.java:158) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.callAppender0(AppenderControl.java:129) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.callAppenderPreventRecursion(AppenderControl.java:120) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AppenderControl.callAppender(AppenderControl.java:84) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.LoggerConfig.callAppenders(LoggerConfig.java:543) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.LoggerConfig.processLogEvent(LoggerConfig.java:502) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.LoggerConfig.log(LoggerConfig.java:485) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.LoggerConfig.log(LoggerConfig.java:412) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.config.AwaitCompletionReliabilityStrategy.log(AwaitCompletionReliabilityStrategy.java:63) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.log4j.core.Logger.logMessage(Logger.java:153) [log4j-core-2.13.3.jar:2.13.3]
	at org.apache.logging.slf4j.Log4jLogger.log(Log4jLogger.java:376) [log4j-slf4j-impl-2.13.3.jar:2.13.3]
	at org.slf4j.bridge.SLF4JBridgeHandler.callLocationAwareLogger(SLF4JBridgeHandler.java:221) [jul-to-slf4j-1.7.30.jar:1.7.30]
	at org.slf4j.bridge.SLF4JBridgeHandler.publish(SLF4JBridgeHandler.java:303) [jul-to-slf4j-1.7.30.jar:1.7.30]
	at java.util.logging.Logger.log(Logger.java:983) [?:?]
	at java.util.logging.Logger.doLog(Logger.java:1010) [?:?]
	at java.util.logging.Logger.logp(Logger.java:1287) [?:?]
	at org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:175) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.juli.logging.DirectJDKLog.error(DirectJDKLog.java:141) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:1049) ~[tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1707) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642) [?:?]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-embed-core-9.0.45.jar:9.0.45]
	at java.lang.Thread.run(Thread.java:1589) [?:?]
Caused by: java.lang.NullPointerException: Cannot invoke "com.example.demo.service.MessageService.sendMessage(String)" because "this.messageService" is null
	at com.example.demo.security.LogEventListener.append(LogEventListener.java:61) ~[classes/:?]
	at org.apache.logging.log4j.core.config.AppenderControl.tryCallAppender(AppenderControl.java:156) ~[log4j-core-2.13.3.jar:2.13.3]
	... 24 more
19.06.2023. 08:33:55|INFO |SimpleBrokerMessageHandler|Stopping...
|19.06.2023. 08:33:56|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@2cf29dce]]
|19.06.2023. 08:33:56|INFO |SimpleBrokerMessageHandler|Stopped.
|19.06.2023. 08:33:57|INFO |ThreadPoolTaskScheduler|Shutting down ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 08:33:57|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'brokerChannelExecutor'
|19.06.2023. 08:33:57|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientOutboundChannelExecutor'
|19.06.2023. 08:33:57|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 08:33:57|INFO |LocalContainerEntityManagerFactoryBean|Closing JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 08:33:57|INFO |HikariDataSource    |HikariPool-1 - Shutdown initiated...
|19.06.2023. 08:33:58|INFO |HikariDataSource    |HikariPool-1 - Shutdown completed.
|19.06.2023. 08:34:45|INFO |DemoApplication     |Starting DemoApplication using Java 19.0.1 on DESKTOP-F7BK8MP with PID 2980 (C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main\target\classes started by Cvetana in C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main)
|19.06.2023. 08:34:45|INFO |DemoApplication     |No active profile set, falling back to default profiles: default
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.AddressRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.BlockedUserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.CVDocumentRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.EngineerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PasswordlessTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PrivilegeRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectManagerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectTaskRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RefreshTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RegistrationTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RoleRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.SkillRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.UserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 08:34:47|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 137 ms. Found 0 JDBC repository interfaces.
|19.06.2023. 08:34:48|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 08:34:48|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JPA repositories in DEFAULT mode.
|19.06.2023. 08:34:48|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 160 ms. Found 14 JPA repository interfaces.
|19.06.2023. 08:34:48|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@4116f66a' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 08:34:48|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'methodSecurityConfig' of type [com.example.demo.security.MethodSecurityConfig$$EnhancerBySpringCGLIB$$6a692be2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 08:34:48|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 08:34:49|INFO |TomcatWebServer     |Tomcat initialized with port(s): 8000 (https)
|19.06.2023. 08:34:49|INFO |Http11NioProtocol   |Initializing ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 08:34:49|INFO |StandardService     |Starting service [Tomcat]
|19.06.2023. 08:34:49|INFO |StandardEngine      |Starting Servlet engine: [Apache Tomcat/9.0.45]
|19.06.2023. 08:34:49|INFO |[/]                 |Initializing Spring embedded WebApplicationContext
|19.06.2023. 08:34:49|INFO |ServletWebServerApplicationContext|Root WebApplicationContext: initialization completed in 4640 ms
|19.06.2023. 08:34:49|WARN |JpaBaseConfiguration$JpaWebConfiguration|spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
|19.06.2023. 08:34:50|INFO |LogHelper           |HHH000204: Processing PersistenceUnitInfo [name: default]
|19.06.2023. 08:34:50|INFO |Version             |HHH000412: Hibernate ORM core version 5.4.30.Final
|19.06.2023. 08:34:51|INFO |Version             |HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
|19.06.2023. 08:34:51|INFO |HikariDataSource    |HikariPool-1 - Starting...
|19.06.2023. 08:34:51|INFO |HikariDataSource    |HikariPool-1 - Start completed.
|19.06.2023. 08:34:51|INFO |Dialect             |HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
|19.06.2023. 08:34:52|WARN |AnnotationBinder    |HHH000137: Root entity should not hold a PrimaryKeyJoinColum(s), will be ignored: com.example.demo.model.EngineerProfile
|19.06.2023. 08:34:52|WARN |AnnotationBinder    |HHH000137: Root entity should not hold a PrimaryKeyJoinColum(s), will be ignored: com.example.demo.model.ProjectManagerProfile
|19.06.2023. 08:34:57|INFO |JtaPlatformInitiator|HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
|19.06.2023. 08:34:57|INFO |LocalContainerEntityManagerFactoryBean|Initialized JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 08:34:58|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 08:34:58|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'clientOutboundChannelExecutor'
